,gameId,playId,down,yardsToGo,yardsToEndzone,quarter,secondsUntilHalf,specialTeamsResult,kickingTeamScore,receivingTeamScore,kickDirectionIntended,kickType,snapTime,operationTime,hangTime,week,year,end_frame,punterId,rGunnerId,rGunner_y,rGunner_vises,rVises1,rVises2,rGunner_lx,rGunner_ly,lGunnerId,lGunner_y,lGunner_vises,lVises1,lVises2,lGunner_lx,lGunner_ly,football_lx,football_ly
5606,2020121312,1338,4,5,80.0,2,663,Fair Catch,0.0,7.0,C,N,0.81,2.07,4.92,14,2020,80,40600,46329,10.1899995803833,1,44878,,66.16999816894531,26.459999084472656,46178,48.31999969482422,1,43637,,75.7699966430664,37.380001068115234,77.63999938964844,37.88999938964844
5607,2020121312,1463,4,24,82.0,2,581,Fair Catch,7.0,0.0,L,A,0.84,2.05,4.55,14,2020,78,47893,43637,7.893333435058594,2,44893,46329,51.47999954223633,35.85333251953125,42416,45.10333251953125,1,48010,,75.80000305175781,44.69333267211914,72.43000030517578,43.78333282470703
5608,2020121312,1993,4,8,73.0,2,172,Fair Catch,7.0,6.0,L,A,0.89,2.03,4.71,14,2020,76,47893,43637,9.763333320617676,1,46329,,71.79000091552734,40.223331451416016,42416,46.24333190917969,1,48010,,82.88999938964844,45.01333236694336,81.30999755859375,43.61333465576172
5609,2020121312,2399,4,15,60.0,2,15,Return,7.0,13.0,C,A,0.87,2.01,4.46,14,2020,76,47893,43637,9.363333702087402,1,46329,,77.05000305175781,29.823333740234375,42416,45.2933349609375,1,48010,,97.94999694824219,41.823333740234375,102.0999984741211,36.073333740234375
5610,2020121312,2829,4,17,82.0,3,1434,Fair Catch,7.0,16.0,C,A,0.82,1.96,4.58,14,2020,76,47893,42416,7.820000171661377,1,46329,,73.0999984741211,19.020000457763672,43637,45.75,1,48010,,68.18000030517578,30.290000915527344,75.66999816894531,21.719999313354492
5611,2020121312,3065,4,7,39.0,3,1192,Fair Catch,16.0,7.0,R,A,0.8,2.07,4.08,14,2020,71,40600,46694,11.283333778381348,1,44878,,108.0199966430664,1.3033332824707031,46178,45.93333435058594,1,43637,,97.97000122070312,17.523332595825195,101.16000366210938,10.553333282470703
5612,2020121312,3803,4,12,77.0,4,528,Return,23.0,15.0,C,N,0.76,2.02,4.52,14,2020,78,40600,46329,10.0,2,43637,44878,64.44000244140625,15.270000457763672,46694,45.220001220703125,2,41256,46164,65.08000183105469,44.38999938964844,84.02999877929688,31.920000076293945
5613,2020121312,4019,4,6,58.0,4,381,Fair Catch,15.0,23.0,L,N,0.82,2.1,4.54,14,2020,77,47893,43637,8.383333206176758,1,44893,,89.27999877929688,35.563331604003906,42416,46.1533317565918,1,48010,,94.20999908447266,42.94333267211914,94.79000091552734,42.253334045410156
5614,2020121312,4152,4,10,86.0,4,327,Fair Catch,23.0,15.0,L,N,0.82,2.09,4.64,14,2020,78,40600,46329,9.9399995803833,1,44878,,69.05000305175781,19.40999984741211,46178,47.939998626708984,1,43637,,73.23999786376953,44.97999954223633,78.23999786376953,46.5099983215332
5615,2020121312,4236,4,1,59.0,4,244,Downed,15.0,23.0,C,N,0.83,2.11,4.7,14,2020,80,47893,43637,8.973333358764648,1,44893,,91.38999938964844,33.86333465576172,42416,45.63333511352539,1,48010,,96.51000213623047,38.20333480834961,94.41000366210938,35.893333435058594
5616,2020121312,4380,4,1,90.0,4,176,Return,23.0,15.0,C,N,0.7,2.07,3.92,14,2020,71,40600,46694,9.8100004196167,2,43637,44878,54.90999984741211,3.180000066757202,46178,48.150001525878906,2,41256,46164,49.11000061035156,50.34000015258789,63.220001220703125,20.59000015258789
5617,2020121312,4733,4,25,71.0,4,8,Fair Catch,23.0,15.0,L,N,0.77,1.99,4.81,14,2020,78,40600,46329,24.06999969482422,2,44878,45185,67.72000122070312,22.809999465942383,46694,33.93000030517578,0,,,,,84.55999755859375,39.81999969482422
5618,2020121313,141,4,5,85.0,1,1750,Out of Bounds,0.0,0.0,L,N,0.83,2.2,4.21,14,2020,75,42333,47866,5.163333415985107,1,37200,,54.0099983215332,33.163333892822266,52697,47.643333435058594,2,38673,46223,61.790000915527344,52.83333206176758,64.97000122070312,52.0433349609375
5619,2020121313,258,4,9,66.0,1,1672,Fair Catch,0.0,0.0,C,N,0.94,2.15,5.08,14,2020,83,46903,46223,10.649999618530273,1,47866,,88.37999725341797,39.150001525878906,37200,47.40999984741211,1,52697,,89.12000274658203,35.220001220703125,95.0,37.97999954223633
5620,2020121313,368,4,7,71.0,1,1540,Fair Catch,0.0,0.0,C,N,0.85,2.27,4.46,14,2020,79,42333,47866,4.2133331298828125,1,37200,,77.11000061035156,21.053333282470703,52697,49.01333236694336,2,38673,46223,61.5099983215332,46.063331604003906,78.4000015258789,22.483333587646484
5621,2020121313,580,4,4,67.0,1,1372,Fair Catch,0.0,0.0,L,N,0.88,2.25,4.62,14,2020,80,42333,47866,5.543333530426025,1,37200,,77.52999877929688,40.03333282470703,52697,48.6533317565918,1,38673,,83.68000030517578,44.03333282470703,78.23999786376953,43.1533317565918
5622,2020121313,663,4,2,60.0,1,1282,Out of Bounds,0.0,0.0,R,N,0.93,2.19,3.94,14,2020,73,46903,46223,6.599999904632568,1,47866,,90.30999755859375,3.9100000858306885,37200,45.150001525878906,1,52697,,80.69999694824219,19.739999771118164,86.81999969482422,-0.5400000214576721
5623,2020121313,870,4,6,45.0,1,1043,Downed,0.0,0.0,C,A,0.82,2.13,4.56,14,2020,77,42333,47866,5.563333511352539,1,37200,,96.80000305175781,12.673333168029785,52697,45.733333587646484,1,38673,,100.11000061035156,31.023332595825195,94.8499984741211,30.113332748413086
5624,2020121313,1065,4,11,74.0,2,893,Return,0.0,0.0,R,N,0.9,2.13,4.27,14,2020,75,46903,46223,5.183333396911621,1,47866,,78.02999877929688,4.573333263397217,37200,42.643333435058594,1,52697,,79.04000091552734,23.593334197998047,87.51000213623047,13.623332977294922
5625,2020121313,1249,4,3,41.0,2,712,Out of Bounds,0.0,0.0,L,A,0.87,2.17,3.94,14,2020,73,42333,47866,5.429999828338623,1,38673,,101.37000274658203,27.020000457763672,52697,48.40999984741211,1,44839,,103.12000274658203,45.86000061035156,101.93000030517578,54.560001373291016
5626,2020121313,1591,4,7,73.0,2,404,Out of Bounds,0.0,7.0,L,N,0.9,2.19,4.37,14,2020,76,46903,46223,7.433333396911621,2,46217,47866,71.80999755859375,43.87333297729492,37200,46.753334045410156,2,44906,52697,81.66000366210938,51.823333740234375,82.33999633789062,54.6533317565918
5627,2020121313,1684,4,9,72.0,2,304,Fair Catch,7.0,0.0,L,N,0.88,2.21,4.92,14,2020,81,42333,47866,7.659999847412109,1,37200,,65.11000061035156,20.889999389648438,52697,49.650001525878906,2,38673,46223,83.18000030517578,45.56999969482422,84.43000030517578,47.380001068115234
5628,2020121313,2577,4,19,84.0,3,1458,Return,7.0,16.0,L,N,0.87,2.28,4.36,14,2020,78,42333,47866,6.613333225250244,2,37200,42901,55.11000061035156,39.313331604003906,52697,46.27333450317383,2,38673,46223,40.0,49.96333312988281,71.95999908447266,46.02333450317383
5629,2020121313,2815,4,4,69.0,3,1240,Muffed,7.0,23.0,R,N,0.78,2.19,4.66,14,2020,85,42333,47866,6.393333435058594,1,37200,,89.5199966430664,2.873333215713501,52697,46.253334045410156,1,38673,,76.29000091552734,15.553333282470703,86.87000274658203,-0.18666666746139526
5630,2020121313,2948,4,2,58.0,3,1027,Downed,23.0,7.0,L,N,0.96,2.21,3.86,14,2020,73,46903,46223,9.079999923706055,1,47866,,85.6500015258789,39.45000076293945,37200,46.189998626708984,1,52697,,90.16000366210938,42.900001525878906,91.36000061035156,39.97999954223633
5631,2020121400,1152,4,20,81.0,2,843,Fair Catch,7.0,7.0,L,A,0.86,2.13,4.49,14,2020,77,31018,47896,8.353333473205566,1,46346,,65.5199966430664,40.17333221435547,46220,45.63333511352539,1,46122,,74.29000091552734,47.24333190917969,73.77999877929688,48.59333419799805
5632,2020121400,1314,4,6,56.0,2,758,Touchback,7.0,7.0,C,N,0.86,2.13,4.91,14,2020,92,48139,46672,7.480000019073486,1,47896,,103.44999694824219,14.569999694824219,46346,46.959999084472656,1,46220,,99.38999938964844,20.889999389648438,109.8499984741211,17.40999984741211
5633,2020121400,1867,4,15,80.0,2,120,Return,14.0,14.0,L,A,0.84,2.13,4.21,14,2020,74,31018,47896,9.923333168029785,1,46346,,70.97000122070312,36.35333251953125,46220,44.473331451416016,2,42359,46122,70.29000091552734,51.84333419799805,75.19000244140625,48.313331604003906
5634,2020121400,1995,4,24,79.0,2,69,Downed,14.0,14.0,R,N,0.84,2.12,3.6,14,2020,67,48139,46346,5.699999809265137,2,36060,52500,61.72999954223633,1.909999966621399,46672,49.04999923706055,1,46220,,59.2400016784668,19.200000762939453,66.58000183105469,10.1899995803833
5635,2020121400,3002,4,11,48.0,3,1180,Fair Catch,28.0,20.0,C,A,0.87,2.21,4.69,14,2020,80,31018,47896,9.90999984741211,1,46346,,99.70999908447266,22.959999084472656,52500,44.77000045776367,1,46672,,95.72000122070312,24.600000381469727,97.1500015258789,24.34000015258789
5636,2020121400,3664,4,6,71.0,4,772,Out of Bounds,34.0,28.0,L,A,0.86,2.15,4.45,14,2020,77,31018,47896,11.013333320617676,1,46346,,75.26000213623047,44.61333465576172,52500,45.313331604003906,2,42359,46122,74.5999984741211,52.52333450317383,83.61000061035156,54.473331451416016
5637,2020121700,122,4,3,68.0,1,1715,Return,0.0,0.0,R,N,0.88,2.22,4.72,15,2020,81,48335,46908,8.470000267028809,1,46729,,89.79000091552734,8.90999984741211,48241,46.040000915527344,1,52594,,88.12000274658203,17.1200008392334,96.73999786376953,8.949999809265137
5638,2020121700,826,4,4,51.0,2,816,Fair Catch,7.0,3.0,L,A,0.89,2.17,4.49,15,2020,75,42663,46729,4.760000228881836,1,52547,,90.16999816894531,24.68000030517578,48601,47.65999984741211,1,47912,,95.56999969482422,44.880001068115234,95.5199966430664,44.22999954223633
5639,2020121700,1476,4,5,70.0,2,66,Out of Bounds,10.0,10.0,L,A,0.79,2.03,3.88,15,2020,70,48335,46908,8.293333053588867,1,46729,,71.08000183105469,40.5533332824707,47912,45.823333740234375,1,52594,,79.76000213623047,50.42333221435547,70.97000122070312,64.86333465576172
5640,2020121900,819,4,12,50.0,1,949,Downed,0.0,7.0,L,A,0.78,2.12,4.48,15,2020,79,40113,48447,9.90333366394043,1,37200,,89.41999816894531,41.69333267211914,48082,44.4033317565918,1,46190,,100.1500015258789,50.7933349609375,105.54000091552734,42.33333206176758
5641,2020121900,1232,4,10,75.0,2,578,Muffed,0.0,14.0,R,N,0.8,2.18,4.16,15,2020,76,40113,48447,8.800000190734863,1,37200,,71.70999908447266,9.460000038146973,48082,43.84000015258789,2,46190,46223,68.73999786376953,18.049999237060547,76.30999755859375,11.760000228881836
5642,2020121900,1506,4,6,72.0,2,329,Muffed,14.0,7.0,C,N,0.96,2.15,5.2,15,2020,94,46903,46223,8.953332901000977,1,44971,,97.97000122070312,34.38333511352539,37200,45.69333267211914,2,48082,48447,71.95999908447266,51.253334045410156,100.29000091552734,37.11333465576172
5643,2020121900,1620,4,8,93.0,2,264,Return,7.0,14.0,L,N,0.78,2.13,4.58,15,2020,78,40113,48082,9.920000076293945,2,37200,42901,30.93000030517578,31.979999542236328,48447,45.77000045776367,2,46190,46223,43.18000030517578,40.27000045776367,65.83000183105469,51.630001068115234
5644,2020121900,2743,4,12,77.0,3,1457,Return,13.0,35.0,C,A,0.83,2.09,4.38,15,2020,77,40113,48082,10.09000015258789,1,37200,,72.5999984741211,11.460000038146973,48447,46.369998931884766,2,46190,46223,67.19000244140625,24.690000534057617,81.83000183105469,19.239999771118164
5645,2020121900,3023,4,9,95.0,3,1244,Return,13.0,35.0,C,N,0.84,2.12,4.0,15,2020,74,40113,48447,10.460000038146973,1,37200,,34.11000061035156,12.180000305175781,48082,44.09000015258789,1,46190,,51.22999954223633,28.93000030517578,56.83000183105469,22.969999313354492
5646,2020121900,3596,4,22,61.0,4,824,Out of Bounds,13.0,38.0,L,N,0.8,2.13,4.43,15,2020,81,40113,48082,9.723333358764648,1,37200,,71.52999877929688,34.9033317565918,48447,46.063331604003906,2,46190,46223,84.86000061035156,44.94333267211914,89.72000122070312,48.313331604003906
5647,2020121901,151,4,2,69.0,1,1725,Fair Catch,0.0,0.0,R,N,0.85,2.17,5.12,15,2020,89,53146,52852,6.853333473205566,1,46087,,87.72000122070312,11.543333053588867,46273,42.44333267211914,1,44845,,90.37000274658203,12.333333015441895,92.80000305175781,10.743332862854004
5648,2020121901,1650,4,10,70.0,2,220,Downed,3.0,21.0,C,N,0.82,2.09,4.75,15,2020,83,53146,52852,7.860000133514404,1,47968,,88.48999786376953,18.770000457763672,46273,44.75,1,48624,,85.69999694824219,30.719999313354492,77.7699966430664,32.9900016784668
5649,2020121901,1889,4,10,41.0,2,98,Downed,21.0,3.0,L,A,0.86,2.1,4.56,15,2020,76,46241,43357,8.803333282470703,1,52629,,98.70999908447266,40.063331604003906,46276,44.24333190917969,1,44911,,107.3499984741211,46.93333435058594,103.5199966430664,41.28333282470703
5650,2020121901,2007,4,10,75.0,2,65,Return,3.0,21.0,L,N,0.87,2.04,5.3,15,2020,88,53146,52852,9.260000228881836,1,47968,,71.80999755859375,30.920000076293945,46273,46.16999816894531,2,48624,52864,80.83000183105469,41.88999938964844,84.02999877929688,42.5
5651,2020121901,2148,4,9,68.0,2,9,Downed,21.0,3.0,C,N,0.88,1.88,4.3,15,2020,74,46241,43357,6.193333148956299,0,,,,,47968,43.0433349609375,1,44911,,75.04000091552734,26.69333267211914,88.72000122070312,24.913333892822266
5652,2020121901,2269,4,7,72.0,3,1758,Downed,21.0,3.0,C,N,0.87,2.1,4.84,15,2020,82,46241,43357,10.90999984741211,1,52629,,78.2699966430664,22.329999923706055,47968,46.18000030517578,2,44911,44965,72.8499984741211,28.18000030517578,71.75,25.610000610351562
5653,2020121901,2400,4,10,54.0,3,1580,Fair Catch,3.0,21.0,C,N,0.81,2.1,4.47,15,2020,81,53146,52852,8.15333366394043,1,47968,,84.31999969482422,29.093334197998047,46273,44.26333236694336,1,48624,,93.19000244140625,34.46333312988281,94.86000061035156,27.763334274291992
5654,2020121901,2488,4,11,86.0,3,1457,Return,21.0,3.0,L,N,0.93,2.24,4.06,15,2020,78,46241,43357,9.119999885559082,2,44965,52629,58.810001373291016,29.309999465942383,47968,46.7400016784668,2,44911,52852,61.66999816894531,41.369998931884766,62.68000030517578,40.59000015258789
5655,2020121901,2843,4,6,56.0,3,1059,Return,21.0,10.0,C,N,0.92,2.17,4.8,15,2020,88,46241,43357,7.670000076293945,1,52629,,103.33000183105469,31.5,47968,42.70000076293945,1,44911,,105.41999816894531,45.97999954223633,109.37999725341797,34.52000045776367
5656,2020121901,3893,4,18,83.0,4,67,Return,24.0,16.0,R,N,0.85,2.1,4.76,15,2020,85,46241,52864,7.2133331298828125,2,44965,52629,66.33000183105469,4.363333225250244,47968,42.69333267211914,2,44911,52852,67.83999633789062,22.273332595825195,79.70999908447266,11.043333053588867
5657,2020122002,170,4,8,63.0,1,1601,Return,0.0,0.0,C,N,0.86,2.19,4.78,15,2020,82,38600,46778,11.220000267028809,1,47817,,84.79000091552734,13.729999542236328,46278,45.279998779296875,1,52619,,93.16000366210938,21.639999389648438,102.80999755859375,20.09000015258789
5658,2020122002,981,4,5,47.0,2,711,Fair Catch,0.0,14.0,C,A,0.91,2.16,4.41,15,2020,76,38600,46278,10.373332977294922,1,52619,,96.86000061035156,33.52333450317383,46339,38.87333297729492,2,46349,47817,86.66999816894531,52.44333267211914,100.05999755859375,34.983333587646484
5659,2020122002,1109,4,3,65.0,2,484,Fair Catch,14.0,0.0,L,A,0.93,2.25,4.32,15,2020,78,45153,48118,7.440000057220459,1,46278,,81.37999725341797,37.33000183105469,46349,42.18000030517578,1,48524,,88.69000244140625,43.380001068115234,88.83000183105469,42.34000015258789
5660,2020122002,1460,4,6,66.0,2,116,Downed,14.0,7.0,C,N,0.88,2.24,3.67,15,2020,68,45153,48118,6.53000020980835,1,46278,,81.23999786376953,7.650000095367432,46349,43.540000915527344,1,48524,,71.54000091552734,23.670000076293945,77.97000122070312,17.450000762939453
5661,2020122003,121,4,2,67.0,1,1729,Return,0.0,0.0,C,N,0.84,2.11,4.85,15,2020,82,38815,48784,10.883333206176758,1,47963,,78.80999755859375,21.9233341217041,52465,44.12333297729492,1,53051,,96.79000091552734,33.823333740234375,102.38999938964844,31.843334197998047
5662,2020122003,605,4,2,71.0,1,1150,Fair Catch,0.0,7.0,R,N,0.83,2.16,4.85,15,2020,85,38815,48784,10.683333396911621,1,47963,,84.04000091552734,5.893333435058594,52465,41.753334045410156,1,53051,,78.18000030517578,6.443333148956299,82.94999694824219,6.113333225250244
5663,2020122003,732,4,17,80.0,1,1005,Downed,7.0,0.0,C,N,0.82,1.94,4.02,15,2020,71,52599,47963,8.319999694824219,1,47862,,69.47000122070312,19.75,48657,45.25,1,46456,,71.19999694824219,32.77000045776367,70.02999877929688,26.360000610351562
5665,2020122003,1341,4,7,72.0,2,370,Fair Catch,0.0,13.0,R,N,0.81,2.01,4.69,15,2020,84,38815,48784,10.699999809265137,1,47963,,79.05999755859375,10.449999809265137,52465,41.36000061035156,1,53051,,74.97000122070312,13.90999984741211,79.08999633789062,9.09000015258789
5667,2020122003,1645,4,10,45.0,2,115,Out of Bounds,0.0,13.0,R,A,0.86,2.19,3.8,15,2020,71,38815,48784,11.470000267028809,1,45395,,103.33000183105469,1.350000023841858,52465,41.97999954223633,1,47979,,93.66999816894531,22.25,95.83999633789062,5.119999885559082
5668,2020122003,1744,4,1,81.0,2,67,Return,13.0,0.0,L,A,0.82,1.99,4.36,15,2020,79,52599,47963,8.623332977294922,2,46456,52732,48.290000915527344,34.02333450317383,48657,45.45333480834961,1,47862,,73.54000091552734,42.59333419799805,82.44000244140625,40.12333297729492
5669,2020122003,3181,4,16,69.0,4,721,Return,23.0,17.0,R,N,0.83,2.0,4.71,15,2020,79,52599,47963,9.40999984741211,2,47862,52732,63.310001373291016,13.289999961853027,48657,45.540000915527344,2,46456,52980,67.38999938964844,36.70000076293945,97.33999633789062,12.6899995803833
5670,2020122003,3637,4,8,73.0,4,347,Return,23.0,20.0,R,N,0.8,1.94,4.8,15,2020,84,52599,47963,8.109999656677246,2,47862,52732,67.94999694824219,0.17000000178813934,53054,45.099998474121094,2,46456,52980,52.529998779296875,46.83000183105469,87.43000030517578,0.3199999928474426
5671,2020122004,988,4,6,43.0,2,769,Fair Catch,7.0,14.0,C,A,0.86,2.16,4.44,15,2020,79,48258,46823,7.480000019073486,1,43554,,108.95999908447266,4.480000019073486,44978,45.86000061035156,1,52651,,102.23999786376953,24.709999084472656,102.87000274658203,21.68000030517578
5672,2020122004,2567,4,10,55.0,3,1267,Return,24.0,15.0,L,N,0.89,2.08,4.32,15,2020,77,33338,53074,9.933333396911621,1,42827,,96.63999938964844,38.92333221435547,43554,46.26333236694336,1,48328,,87.45999908447266,49.393333435058594,101.83999633789062,43.83333206176758
5674,2020122005,407,4,4,49.0,1,1370,Fair Catch,0.0,7.0,C,A,0.85,2.02,4.76,15,2020,83,42508,43397,9.020000457763672,1,52424,,100.44000244140625,35.150001525878906,40130,46.81999969482422,1,47894,,101.11000061035156,39.060001373291016,100.83999633789062,36.189998626708984
5675,2020122005,588,4,9,44.0,1,1121,Return,7.0,0.0,L,A,0.94,2.11,4.65,15,2020,82,52636,52685,5.073333263397217,1,43397,,99.12000274658203,42.6533317565918,46394,42.10333251953125,1,47877,,106.83999633789062,48.1533317565918,101.69999694824219,46.78333282470703
5676,2020122005,758,4,7,74.0,1,915,Return,0.0,7.0,L,N,0.88,2.11,4.93,15,2020,91,42508,43397,8.40999984741211,1,46127,,82.29000091552734,33.9900016784668,40130,47.90999984741211,2,47894,52685,72.70999908447266,46.63999938964844,87.33000183105469,39.970001220703125
5677,2020122005,868,4,10,74.0,2,890,Downed,7.0,0.0,L,N,0.9,2.08,4.17,15,2020,76,52636,52685,5.489999771118164,2,43397,47882,66.16000366210938,27.0,44969,47.27000045776367,1,47877,,72.33000183105469,40.369998931884766,80.38999938964844,45.869998931884766
5678,2020122005,954,4,11,75.0,2,790,Downed,0.0,7.0,L,N,0.9,2.07,4.18,15,2020,75,42508,43397,10.193333625793457,1,46127,,72.26000213623047,34.84333419799805,40130,46.36333465576172,1,47894,,74.18000030517578,46.45333480834961,73.23999786376953,45.74333190917969
5679,2020122005,1466,4,18,52.0,2,234,Fair Catch,0.0,14.0,L,A,0.98,2.02,4.72,15,2020,80,42508,43397,9.023333549499512,1,46127,,96.41999816894531,37.99333190917969,40130,45.11333465576172,1,47894,,100.58999633789062,40.1533317565918,98.4000015258789,40.45333480834961
5680,2020122005,2656,4,6,71.0,3,1081,Return,24.0,14.0,R,N,0.97,2.11,4.76,15,2020,85,52636,52685,4.083333492279053,2,43397,47882,82.83000183105469,2.6533334255218506,44969,48.073333740234375,1,47877,,78.3499984741211,8.893333435058594,87.05999755859375,2.06333327293396
5681,2020122005,3162,4,16,81.0,4,877,Return,24.0,21.0,L,N,0.91,2.14,4.29,15,2020,78,52636,52685,4.429999828338623,2,43397,47882,55.9900016784668,33.959999084472656,44969,47.2400016784668,1,47877,,78.61000061035156,45.47999954223633,81.80999755859375,41.540000915527344
5682,2020122005,3787,4,23,88.0,4,294,Return,27.0,31.0,C,N,0.93,2.13,4.64,15,2020,84,52636,52685,3.9100000858306885,2,43397,47882,63.93000030517578,5.880000114440918,44969,45.959999084472656,1,47877,,67.77999877929688,19.15999984741211,79.44999694824219,15.609999656677246
5683,2020122005,3965,4,3,49.0,4,172,Fair Catch,31.0,27.0,L,N,0.89,2.08,4.49,15,2020,79,42508,43397,9.143333435058594,1,52424,,98.8499984741211,34.38333511352539,40130,45.49333190917969,1,52676,,95.6500015258789,42.723331451416016,96.83999633789062,40.643333435058594
5684,2020122006,1045,4,12,66.0,2,649,Out of Bounds,0.0,16.0,L,A,0.85,1.97,3.88,15,2020,69,,48505,4.133333206176758,1,41356,,68.11000061035156,31.253334045410156,52737,48.46333312988281,1,46220,,85.66999816894531,50.44333267211914,86.51000213623047,57.99333190917969
5685,2020122006,1898,4,21,74.0,2,35,Return,0.0,26.0,L,A,0.9,1.9,3.89,15,2020,67,,48505,5.583333492279053,1,41356,,67.69999694824219,27.683332443237305,52737,48.21333312988281,2,36060,52500,62.27000045776367,50.10333251953125,79.0,42.84333419799805
5686,2020122006,3262,4,11,76.0,4,490,Return,7.0,40.0,R,N,0.91,4.92,3.25,15,2020,105,,43817,11.029999732971191,2,41356,52500,61.5099983215332,6.909999847412109,,,,,,,,65.63999938964844,6.840000152587891
5687,2020122007,123,4,13,78.0,1,1716,Downed,0.0,0.0,L,N,0.74,2.1,3.99,15,2020,82,47946,38707,6.309999942779541,1,52438,,72.08000183105469,42.599998474121094,33234,48.900001525878906,1,45608,,79.51000213623047,50.66999816894531,79.94999694824219,51.79999923706055
5689,2020122007,410,4,9,39.0,1,1460,Downed,0.0,0.0,C,A,0.73,2.11,4.22,15,2020,93,47946,38707,7.159999847412109,1,52438,,108.13999938964844,26.43000030517578,33234,44.68000030517578,1,45608,,119.30999755859375,25.139999389648438,108.08000183105469,25.81999969482422
5690,2020122007,1287,4,16,81.0,2,423,Return,0.0,3.0,C,N,0.87,2.15,4.6,15,2020,79,45296,45608,6.260000228881836,2,34654,43700,64.5999984741211,7.300000190734863,52438,42.810001373291016,1,38707,,78.0,28.799999237060547,82.69000244140625,28.31999969482422
5691,2020122007,2367,4,12,49.0,3,1366,Downed,7.0,6.0,R,A,0.69,1.7,3.97,15,2020,67,45296,45608,7.543333530426025,1,43700,,99.51000213623047,3.5233333110809326,52438,43.573333740234375,1,48988,,92.43000030517578,20.15333366394043,101.91999816894531,6.773333549499512
5692,2020122008,132,4,5,56.0,1,1697,Fair Catch,0.0,0.0,L,A,0.83,2.09,4.07,15,2020,73,41420,35583,9.513333320617676,1,52439,,84.02999877929688,34.58333206176758,39975,47.413333892822266,1,52497,,94.30000305175781,44.21333312988281,98.66999816894531,44.13333511352539
5693,2020122008,212,4,6,84.0,1,1578,Return,0.0,0.0,L,N,0.7,1.95,3.81,15,2020,71,34723,52577,7.139999866485596,1,47978,,58.619998931884766,32.04999923706055,52878,44.59000015258789,1,52571,,65.30999755859375,51.709999084472656,63.5099983215332,45.2400016784668
5694,2020122008,1038,4,11,61.0,2,852,Out of Bounds,7.0,10.0,L,N,0.9,2.0,3.93,15,2020,72,34723,52577,7.183333396911621,1,47978,,94.41999816894531,9.683333396911621,52878,45.9033317565918,1,52571,,70.43000030517578,21.263334274291992,87.70999908447266,51.59333419799805
5695,2020122009,1875,4,4,61.0,3,1631,Fair Catch,13.0,3.0,C,N,0.9,2.2,4.77,15,2020,80,48139,46992,7.239999771118164,1,52827,,93.69000244140625,22.979999542236328,46672,46.86000061035156,1,46168,,92.83999633789062,28.260000228881836,96.94999694824219,22.760000228881836
5697,2020122009,2728,4,10,60.0,4,627,Return,3.0,20.0,L,N,0.92,2.28,3.95,15,2020,74,43517,45255,8.75,1,46672,,78.76000213623047,34.040000915527344,45042,45.7400016784668,1,46122,,85.81999969482422,50.439998626708984,85.38999938964844,41.439998626708984
5698,2020122009,2943,4,20,45.0,4,393,Return,20.0,3.0,R,A,0.84,2.02,3.79,15,2020,71,48139,46672,7.583333492279053,1,46168,,102.11000061035156,2.2833333015441895,46992,45.95333480834961,1,52827,,91.11000061035156,16.113332748413086,97.0199966430664,6.583333492279053
5699,2020122009,3471,4,12,39.0,4,74,Touchback,20.0,6.0,R,A,0.79,1.68,4.24,15,2020,70,48139,46992,8.553333282470703,1,46168,,103.58999633789062,20.873332977294922,46672,46.913333892822266,1,52827,,105.04000091552734,29.03333282470703,102.37999725341797,13.00333309173584
5700,2020122010,126,4,9,74.0,1,1681,Return,0.0,0.0,L,N,0.81,2.03,3.4,15,2020,66,40600,46329,6.5,2,46711,48373,59.61000061035156,31.700000762939453,46178,46.93000030517578,1,47915,,68.52999877929688,47.08000183105469,73.61000061035156,22.170000076293945
5701,2020122010,530,4,17,71.0,1,1279,Return,0.0,3.0,C,N,0.79,1.98,4.62,15,2020,77,40600,46329,10.770000457763672,1,46392,,85.70999908447266,14.239999771118164,46694,43.97999954223633,1,48373,,77.51000213623047,29.350000381469727,91.36000061035156,15.609999656677246
5702,2020122010,873,4,9,72.0,1,920,Fair Catch,0.0,3.0,R,N,0.77,1.97,4.55,15,2020,77,40600,46694,10.970000267028809,1,46392,,79.81999969482422,11.300000190734863,46178,47.75,1,48373,,69.63999938964844,22.200000762939453,78.56999969482422,7.230000019073486
5703,2020122010,2543,4,1,50.0,3,1437,Out of Bounds,20.0,3.0,L,A,0.89,2.26,4.22,15,2020,77,46218,48373,9.853333473205566,1,44893,,95.72000122070312,35.27333450317383,46711,44.19333267211914,1,48010,,95.5999984741211,48.20333480834961,100.47000122070312,52.74333190917969
5704,2020122010,2634,4,3,83.0,3,1323,Muffed,3.0,20.0,C,N,0.77,2.09,4.45,15,2020,87,40600,46329,10.489999771118164,1,46392,,67.76000213623047,27.399999618530273,46178,46.72999954223633,1,48373,,68.61000061035156,33.5,68.86000061035156,31.559999465942383
5705,2020122010,2767,4,11,59.0,3,1217,Return,20.0,3.0,L,A,0.87,2.07,3.97,15,2020,72,46218,48373,8.373332977294922,2,44893,46329,85.73999786376953,35.473331451416016,46392,45.9033317565918,1,48010,,79.41000366210938,46.223331451416016,101.43000030517578,50.59333419799805
