,gameId,playId,down,yardsToGo,yardsToEndzone,quarter,secondsUntilHalf,specialTeamsResult,kickingTeamScore,receivingTeamScore,kickDirectionIntended,kickType,week,year,end_frame,punterId,rGunnerId,rGunner_y,rGunner_vises,rVises1,rVises2,rGunner_lx,rGunner_ly,lGunnerId,lGunner_y,lGunner_vises,lVises1,lVises2,lGunner_lx,lGunner_ly,football_lx,football_ly
1202,2018111110,1914,4,7,43.0,2,26,Downed,14.0,17.0,C,A,10,2018,70,46218,42592,9.223333358764648,1,35953,,104.83999633789062,12.433333396911621,42827,45.19333267211914,1,45706,,97.18000030517578,29.85333251953125,108.29000091552734,19.573333740234375
1203,2018111110,4058,4,6,71.0,4,95,Return,36.0,31.0,L,N,10,2018,82,38815,45706,5.760000228881836,1,42592,,81.95999908447266,34.29999923706055,35953,45.540000915527344,1,42827,,76.3499984741211,44.52000045776367,93.12999725341797,42.61000061035156
1204,2018111111,124,4,2,67.0,1,1673,Downed,0.0,0.0,C,N,10,2018,128,45603,46652,8.449999809265137,1,43478,,90.05999755859375,17.059999465942383,44979,46.400001525878906,1,42370,,75.08999633789062,25.899999618530273,92.16000366210938,19.610000610351562
1205,2018111111,216,4,9,90.0,1,1568,Return,0.0,0.0,L,N,10,2018,78,38138,45795,7.2833333015441895,1,46652,,59.5099983215332,35.62333297729492,43501,46.563331604003906,1,43701,,61.13999938964844,43.17333221435547,64.56999969482422,40.563331604003906
1206,2018111111,603,4,5,55.0,1,1163,Return,0.0,3.0,C,A,10,2018,67,45603,43701,7.25,1,43478,,84.77999877929688,13.960000038146973,44979,44.33000183105469,1,42370,,87.5199966430664,52.11000061035156,91.6500015258789,31.559999465942383
1207,2018111111,918,4,6,65.0,2,900,Downed,3.0,0.0,L,N,10,2018,81,38138,45795,7.699999809265137,1,46652,,79.4000015258789,28.239999771118164,43501,46.47999954223633,1,43701,,91.7300033569336,44.88999938964844,83.6500015258789,50.130001068115234
1209,2018111111,2174,4,14,79.0,3,1688,Downed,13.0,3.0,L,N,10,2018,73,38138,45795,8.973333358764648,1,43701,,63.869998931884766,27.513334274291992,43501,47.09333419799805,2,45605,46652,57.720001220703125,49.42333221435547,62.970001220703125,28.933332443237305
1210,2018111111,3809,4,16,77.0,4,53,Return,27.0,20.0,C,N,10,2018,73,38138,45795,9.470000267028809,1,46652,,67.25,31.100000381469727,,,,,,,,77.11000061035156,37.560001373291016
1211,2018111200,123,4,11,76.0,1,1725,Return,0.0,0.0,C,N,10,2018,75,43517,43986,7.909999847412109,1,46164,,70.1500015258789,31.760000228881836,40607,46.9900016784668,2,41256,46211,53.54999923706055,47.33000183105469,86.01000213623047,34.119998931884766
1212,2018111200,553,4,7,53.0,1,1205,Downed,0.0,3.0,C,A,10,2018,75,43517,43986,9.539999961853027,1,46164,,98.81999969482422,29.65999984741211,40607,45.220001220703125,1,44878,,94.55999755859375,40.439998626708984,101.0,32.619998931884766
1213,2018111200,1150,4,8,74.0,2,653,Downed,7.0,10.0,R,N,10,2018,80,43517,43986,9.473333358764648,1,46164,,82.97000122070312,8.083333015441895,41507,45.473331451416016,2,41256,46211,69.94000244140625,14.543333053588867,77.2699966430664,5.793333530426025
1214,2018111200,1271,4,3,58.0,2,522,Fair Catch,10.0,7.0,C,N,10,2018,76,42508,45330,7.480000019073486,1,40062,,84.25,12.220000267028809,46164,44.72999954223633,1,38569,,89.08000183105469,29.170000076293945,91.2300033569336,28.420000076293945
1215,2018111200,2773,4,19,84.0,3,1165,Downed,20.0,17.0,C,N,10,2018,77,42508,45045,16.40999984741211,2,43986,46680,55.5,21.1299991607666,46164,47.66999816894531,2,40062,46686,71.44999694824219,20.549999237060547,71.16999816894531,20.3700008392334
1216,2018111200,3165,4,3,47.0,4,821,Fair Catch,20.0,20.0,C,A,10,2018,75,43517,43986,8.520000457763672,1,46164,,90.30000305175781,30.219999313354492,40607,45.75,1,44878,,104.58000183105469,40.34000015258789,94.91000366210938,34.61000061035156
1217,2018111200,3300,4,1,63.0,4,643,Return,20.0,20.0,C,N,10,2018,76,42508,46211,7.763333320617676,1,43986,,79.26000213623047,13.633333206176758,46164,46.76333236694336,2,40062,46686,84.05999755859375,29.933332443237305,92.55999755859375,30.4233341217041
1218,2018111200,3391,4,15,82.0,4,546,Return,20.0,20.0,R,N,10,2018,80,43517,43986,5.650000095367432,2,45330,46164,68.54000091552734,7.659999847412109,40607,48.54999923706055,2,41256,46211,64.5199966430664,19.690000534057617,76.80000305175781,10.970000267028809
1219,2018111500,265,4,8,73.0,1,1684,Return,0.0,7.0,R,A,11,2018,76,46218,42592,8.233333587646484,1,46724,,83.51000213623047,7.173333168029785,42827,45.45333480834961,2,43357,46114,44.63999938964844,28.253334045410156,90.5199966430664,11.783333778381348
1220,2018111500,976,4,7,65.0,1,1005,Return,3.0,14.0,R,N,11,2018,77,46218,42592,8.293333053588867,1,46724,,93.87000274658203,5.423333168029785,42827,44.973331451416016,2,43357,46114,71.72000122070312,23.133333206176758,96.12000274658203,6.053333282470703
1221,2018111500,1074,4,5,69.0,1,941,Fair Catch,14.0,3.0,C,N,11,2018,82,46241,46724,9.210000038146973,1,42592,,85.25,36.560001373291016,43452,48.119998931884766,1,42827,,83.47000122070312,43.209999084472656,85.91999816894531,37.43000030517578
1222,2018111500,1702,4,8,77.0,2,294,Fair Catch,14.0,10.0,C,N,11,2018,80,46241,46724,11.783333778381348,1,42592,,73.87000274658203,16.10333251953125,43452,45.323333740234375,1,42827,,72.83000183105469,25.893333435058594,78.08000183105469,19.28333282470703
1223,2018111500,2493,4,7,48.0,3,1602,Fair Catch,21.0,17.0,C,A,11,2018,80,46241,46724,10.079999923706055,1,44902,,98.9000015258789,33.040000915527344,43452,43.93000030517578,1,46215,,104.4000015258789,39.93000030517578,100.72000122070312,33.540000915527344
1224,2018111500,2583,4,13,93.0,3,1492,Out of Bounds,17.0,21.0,R,N,11,2018,82,46218,42592,8.383333206176758,1,46724,,66.05000305175781,1.5833333730697632,42827,50.83333206176758,2,43357,46114,47.040000915527344,24.293333053588867,72.01000213623047,-9.046667098999023
1225,2018111500,2681,4,15,60.0,3,1401,Fair Catch,21.0,17.0,C,N,11,2018,83,46241,46724,11.420000076293945,1,42592,,88.80000305175781,20.15999984741211,43452,45.54999923706055,1,42827,,91.0,23.06999969482422,89.76000213623047,21.510000228881836
1226,2018111500,2766,4,14,84.0,3,1308,Return,17.0,21.0,R,N,11,2018,79,46218,42592,9.113333702087402,1,46724,,74.97000122070312,7.633333206176758,42827,47.13333511352539,1,43357,,68.12999725341797,24.683332443237305,82.27999877929688,10.66333293914795
1227,2018111500,2896,4,9,49.0,3,1135,Downed,21.0,17.0,L,A,11,2018,76,46241,46724,8.550000190734863,1,42592,,92.08000183105469,37.54999923706055,43452,43.16999816894531,1,42827,,99.33999633789062,49.380001068115234,97.51000213623047,45.029998779296875
1228,2018111500,3804,4,2,67.0,4,260,Touchback,24.0,27.0,L,N,11,2018,81,46241,46724,8.303333282470703,1,44902,,88.5,40.9033317565918,43452,44.87333297729492,1,46215,,91.54000091552734,46.483333587646484,101.20999908447266,43.69333267211914
1229,2018111800,263,4,19,47.0,1,1550,Fair Catch,0.0,0.0,C,A,11,2018,77,37267,38707,6.053333282470703,1,44872,,101.73999786376953,30.913333892822266,46263,44.93333435058594,1,42370,,100.83999633789062,37.003334045410156,97.77999877929688,35.59333419799805
1230,2018111800,978,4,6,71.0,2,839,Return,3.0,3.0,R,N,11,2018,74,38138,45795,7.043333530426025,2,43712,46263,68.55999755859375,3.9733333587646484,43501,45.87333297729492,1,46127,,58.869998931884766,26.823333740234375,78.76000213623047,9.723333358764648
1231,2018111800,1230,4,13,37.0,2,498,Fair Catch,3.0,3.0,R,A,11,2018,75,37267,38707,7.360000133514404,1,44872,,104.05000305175781,9.399999618530273,46263,44.959999084472656,1,42370,,100.81999969482422,16.540000915527344,99.68000030517578,10.609999656677246
1232,2018111800,1363,4,15,82.0,2,291,Return,3.0,3.0,L,N,11,2018,69,38138,45795,7.413333415985107,1,46263,,61.08000183105469,32.0433349609375,43501,46.643333435058594,2,43716,46127,60.310001373291016,52.08333206176758,67.70999908447266,48.71333312988281
1233,2018111800,3222,4,11,65.0,4,252,Return,19.0,12.0,L,N,11,2018,79,38138,45795,7.263333320617676,1,46263,,80.44999694824219,36.10333251953125,43501,46.27333450317383,2,43716,46127,84.80000305175781,51.33333206176758,93.7699966430664,51.01333236694336
1234,2018111801,140,4,1,67.0,1,1682,Fair Catch,0.0,0.0,C,N,11,2018,79,34593,43987,8.443333625793457,1,44828,,82.54000091552734,34.28333282470703,45020,45.3033332824707,1,43393,,82.31999969482422,36.02333450317383,85.30999755859375,34.74333190917969
1235,2018111801,621,4,10,73.0,1,1236,Fair Catch,0.0,7.0,L,N,11,2018,77,34593,43987,7.173333168029785,1,46187,,76.79000091552734,36.08333206176758,45020,47.19333267211914,1,36060,,80.05000305175781,39.643333435058594,81.41000366210938,39.51333236694336
1236,2018111801,776,4,5,56.0,1,1099,Return,7.0,0.0,C,N,11,2018,69,31018,43396,8.779999732971191,1,46239,,92.93000030517578,17.219999313354492,43349,45.66999816894531,1,43987,,84.66999816894531,25.110000610351562,92.02999877929688,24.229999542236328
1237,2018111801,886,4,7,52.0,1,1030,Return,0.0,7.0,R,N,11,2018,73,34593,43987,3.7333333492279053,2,36060,44999,83.44999694824219,20.08333396911621,45020,42.53333282470703,1,46187,,94.91000366210938,26.33333396911621,99.98999786376953,8.203332901000977
1238,2018111801,981,4,7,85.0,1,908,Fair Catch,7.0,0.0,R,N,11,2018,73,31018,43396,9.0,1,45020,,65.87999725341797,7.289999961853027,43349,44.790000915527344,1,43987,,59.52000045776367,25.1299991607666,66.23999786376953,8.5
1239,2018111801,1530,4,17,42.0,2,408,Fair Catch,7.0,7.0,L,A,11,2018,79,31018,43349,10.183333396911621,1,46239,,98.1500015258789,43.913333892822266,43396,43.08333206176758,1,43987,,101.51000213623047,49.34333419799805,101.45999908447266,46.063331604003906
1240,2018111801,1618,4,6,87.0,2,313,Return,7.0,7.0,C,N,11,2018,78,34593,43987,7.960000038146973,2,36060,44999,63.97999954223633,10.109999656677246,45020,43.52000045776367,1,46187,,61.369998931884766,21.59000015258789,74.1500015258789,17.280000686645508
1241,2018111801,2079,4,14,56.0,2,33,Downed,7.0,10.0,C,N,11,2018,61,34593,43987,8.25,1,43393,,77.02999877929688,31.549999237060547,45020,47.2599983215332,1,46187,,84.04000091552734,44.130001068115234,69.2300033569336,38.72999954223633
1242,2018111801,3224,4,12,77.0,3,915,Fair Catch,21.0,21.0,C,N,11,2018,74,34593,43987,9.473333358764648,1,46187,,67.61000061035156,33.483333587646484,45020,49.34333419799805,2,44828,44999,64.97000122070312,41.43333435058594,70.77999877929688,34.223331451416016
1243,2018111801,3999,4,6,54.0,4,178,Return,24.0,21.0,L,A,11,2018,75,31018,43349,11.193333625793457,1,46239,,81.2300033569336,36.323333740234375,43396,44.223331451416016,1,43987,,98.25,42.813331604003906,97.68000030517578,40.43333435058594
1244,2018111802,128,4,2,67.0,1,1679,Fair Catch,0.0,0.0,C,N,11,2018,75,42907,43533,9.0600004196167,1,41240,,85.54000091552734,14.640000343322754,36071,45.93000030517578,1,46787,,76.73999786376953,21.170000076293945,88.86000061035156,16.889999389648438
1245,2018111802,1013,4,9,67.0,2,800,Fair Catch,0.0,3.0,R,N,11,2018,76,42907,43533,7.323333263397217,1,41240,,88.41999816894531,9.083333015441895,36071,43.5433349609375,2,43413,46787,79.97000122070312,16.24333381652832,91.87999725341797,10.793333053588867
1246,2018111802,1485,4,15,78.0,2,299,Return,0.0,11.0,C,N,11,2018,77,42907,43533,9.623332977294922,1,41240,,70.37000274658203,32.663333892822266,36071,46.20333480834961,1,46787,,75.37999725341797,40.0433349609375,84.05000305175781,32.483333587646484
1247,2018111802,2310,4,6,52.0,3,1591,Return,14.0,0.0,L,A,11,2018,71,41420,35583,8.739999771118164,1,37253,,98.77999877929688,22.0,39222,48.77000045776367,1,46466,,94.88999938964844,42.95000076293945,94.91000366210938,47.349998474121094
1248,2018111802,3440,4,3,44.0,4,527,Downed,14.0,6.0,L,A,11,2018,76,41420,35583,8.683333396911621,1,42354,,102.48999786376953,31.22333335876465,39222,47.02333450317383,1,46466,,105.58000183105469,43.61333465576172,101.05000305175781,41.60333251953125
1249,2018111803,779,4,10,75.0,1,933,Fair Catch,7.0,7.0,C,N,11,2018,82,42098,42899,8.063333511352539,1,46823,,60.619998931884766,10.66333293914795,44852,44.62333297729492,2,39173,43680,80.9800033569336,32.063331604003906,80.26000213623047,29.893333435058594
1250,2018111803,948,4,7,57.0,2,780,Downed,7.0,7.0,C,A,11,2018,80,40113,46823,8.50333309173584,1,43351,,97.69999694824219,32.753334045410156,43680,47.26333236694336,1,46124,,95.73999786376953,37.26333236694336,103.30999755859375,32.49333190917969
1251,2018111803,1089,4,2,78.0,2,593,Fair Catch,7.0,7.0,L,N,11,2018,84,42098,42899,9.260000228881836,1,46823,,80.79000091552734,29.459999084472656,44852,46.09000015258789,1,42543,,82.80999755859375,42.689998626708984,78.73999786376953,41.90999984741211
1252,2018111803,1180,4,14,73.0,2,474,Return,7.0,7.0,C,N,11,2018,76,40113,43680,8.533333778381348,1,43351,,82.33999633789062,18.683332443237305,43827,46.34333419799805,1,44965,,78.95999908447266,30.303333282470703,83.37000274658203,21.523332595825195
1253,2018111803,1361,4,16,58.0,2,257,Fair Catch,7.0,7.0,C,N,11,2018,83,42098,42899,7.599999904632568,2,43680,46823,91.12000274658203,38.70000076293945,44852,45.34000015258789,1,39173,,97.22000122070312,37.689998626708984,93.31999969482422,37.150001525878906
1254,2018111803,1896,4,10,53.0,2,7,Touchback,10.0,7.0,L,A,11,2018,76,40113,43827,8.40333366394043,1,43351,,89.86000061035156,21.053333282470703,43680,44.6533317565918,1,44965,,98.88999938964844,45.85333251953125,98.05999755859375,41.893333435058594
1255,2018111803,2045,4,2,43.0,3,1686,Downed,10.0,7.0,R,A,11,2018,76,40113,43680,6.0933332443237305,1,46124,,105.58000183105469,14.633333206176758,43827,44.5533332824707,1,43351,,103.23999786376953,22.823333740234375,106.52999877929688,9.953332901000977
1256,2018111803,2706,4,8,74.0,3,947,Return,7.0,13.0,C,N,11,2018,75,42098,42899,9.630000114440918,1,46823,,54.130001068115234,45.18000030517578,44852,45.810001373291016,2,39173,43680,60.59000015258789,32.40999984741211,71.66999816894531,19.479999542236328
1257,2018111803,3604,4,8,73.0,4,277,Fair Catch,13.0,20.0,L,N,11,2018,84,42098,44852,11.123332977294922,1,46823,,73.33999633789062,23.953332901000977,42899,44.973331451416016,1,39173,,88.72000122070312,43.96333312988281,89.45999908447266,42.13333511352539
1258,2018111803,3719,4,8,77.0,4,178,Out of Bounds,20.0,13.0,L,N,11,2018,72,40113,46823,8.079999923706055,1,43351,,66.9800033569336,26.360000610351562,43680,48.790000915527344,2,44852,44965,72.0199966430664,51.9900016784668,68.05000305175781,44.2599983215332
1259,2018111804,330,4,16,42.0,1,1467,Fair Catch,0.0,0.0,L,A,11,2018,75,33338,46221,12.09000015258789,1,43554,,98.02999877929688,40.20000076293945,43446,42.900001525878906,1,41356,,105.13999938964844,48.540000915527344,100.68000030517578,46.220001220703125
1260,2018111804,493,4,9,66.0,1,1311,Downed,0.0,0.0,C,N,11,2018,78,45153,43554,5.013333320617676,2,40031,46221,70.80000305175781,3.243333339691162,46349,44.473331451416016,1,42006,,86.51000213623047,23.263334274291992,85.48999786376953,23.953332901000977
1261,2018111804,595,4,7,84.0,1,1209,Return,0.0,0.0,C,N,11,2018,75,33338,46221,9.739999771118164,2,41356,45395,39.959999084472656,16.959999084472656,43446,42.790000915527344,1,43554,,70.26000213623047,34.849998474121094,82.13999938964844,33.29999923706055
1262,2018111804,1342,4,1,66.0,2,549,Fair Catch,0.0,10.0,R,N,11,2018,76,33338,46221,9.073333740234375,1,43554,,93.27999877929688,1.743333339691162,43446,44.71333312988281,1,41356,,84.16999816894531,15.133333206176758,96.66000366210938,1.493333339691162
1263,2018111804,1582,4,6,71.0,2,335,Return,0.0,17.0,C,N,11,2018,71,33338,46221,9.823333740234375,1,43554,,74.81999969482422,16.273332595825195,43446,45.74333190917969,1,41356,,69.75,29.483333587646484,92.62000274658203,37.43333435058594
1264,2018111804,2351,4,1,58.0,3,1531,Fair Catch,24.0,3.0,C,A,11,2018,78,45153,46349,9.143333435058594,1,40031,,85.05000305175781,26.513334274291992,43554,46.21333312988281,1,43353,,94.66000366210938,38.78333282470703,93.4800033569336,38.1533317565918
1265,2018111804,2839,4,9,60.0,3,1193,Out of Bounds,3.0,31.0,R,N,11,2018,78,33338,46221,11.329999923706055,2,41356,45287,72.12999725341797,8.970000267028809,43446,45.11000061035156,1,43554,,89.55000305175781,9.239999771118164,96.77999877929688,-2.559999942779541
1266,2018111804,3422,4,4,69.0,4,655,Return,3.0,38.0,L,N,11,2018,73,33338,46221,10.09333324432373,1,43554,,75.05999755859375,37.21333312988281,43446,44.62333297729492,1,41356,,84.1500015258789,43.85333251953125,92.25,43.24333190917969
1267,2018111804,3576,4,9,54.0,4,491,Downed,38.0,3.0,C,A,11,2018,93,45153,46349,9.319999694824219,1,40031,,98.4000015258789,39.36000061035156,43554,45.54999923706055,1,42006,,96.9800033569336,40.439998626708984,104.91999816894531,36.66999816894531
1268,2018111805,955,4,15,65.0,2,668,Return,0.0,14.0,C,N,11,2018,69,38600,43397,5.130000114440918,2,40062,46686,73.83999633789062,8.710000038146973,43994,45.93000030517578,1,43986,,75.12000274658203,32.77000045776367,82.20999908447266,23.290000915527344
1269,2018111805,1081,4,15,79.0,2,565,Fair Catch,14.0,0.0,C,N,11,2018,79,43517,43986,7.1533331871032715,2,43397,44065,55.619998931884766,1.0333333015441895,41507,45.223331451416016,1,43994,,71.27999877929688,26.043333053588867,73.06999969482422,26.643333435058594
1270,2018111805,1623,4,2,37.0,2,86,Downed,14.0,7.0,L,A,11,2018,74,43517,43986,7.8433332443237305,1,43397,,103.62000274658203,36.76333236694336,40607,45.12333297729492,1,46132,,105.05000305175781,46.143333435058594,98.33000183105469,45.0533332824707
1271,2018111805,3298,4,17,84.0,4,465,Return,31.0,21.0,R,N,11,2018,81,43517,43986,7.599999904632568,2,43397,44065,69.08999633789062,5.090000152587891,40607,46.93000030517578,2,43757,43994,52.31999969482422,17.920000076293945,76.56999969482422,6.070000171661377
1272,2018111805,4101,4,12,46.0,4,31,Touchback,38.0,35.0,C,N,11,2018,78,43517,43986,11.010000228881836,1,44065,,102.87999725341797,9.119999885559082,40607,46.810001373291016,1,43994,,103.4800033569336,26.049999237060547,111.83999633789062,12.800000190734863
1273,2018111806,136,4,9,78.0,1,1757,Fair Catch,0.0,0.0,C,N,11,2018,79,40600,46329,7.7833333015441895,2,45000,46233,62.54999923706055,35.313331604003906,44952,44.96333312988281,1,39012,,81.02999877929688,37.88333511352539,82.5999984741211,37.823333740234375
1274,2018111806,580,4,5,64.0,1,1301,Return,0.0,3.0,R,N,11,2018,80,40600,46329,8.563333511352539,1,46233,,92.72000122070312,11.393333435058594,44952,41.67333221435547,1,39012,,83.19999694824219,24.553333282470703,94.43000030517578,11.533333778381348
1275,2018111806,1306,4,16,51.0,2,698,Downed,7.0,10.0,C,A,11,2018,74,40600,44952,9.3100004196167,1,46233,,102.8499984741211,13.350000381469727,46329,42.029998779296875,1,39012,,98.19000244140625,25.799999237060547,100.61000061035156,21.729999542236328
1276,2018111806,1422,4,5,70.0,2,568,Out of Bounds,10.0,7.0,L,N,11,2018,70,46810,39012,12.353333473205566,1,46984,,70.75,40.973331451416016,46778,46.19333267211914,1,46329,,80.19000244140625,47.393333435058594,71.61000061035156,54.51333236694336
1277,2018111806,2696,4,22,37.0,3,1357,Fair Catch,7.0,17.0,R,A,11,2018,80,40600,46329,12.743332862854004,1,46233,,99.01000213623047,7.193333148956299,44952,43.84333419799805,1,39012,,95.0199966430664,16.133333206176758,97.51000213623047,13.16333293914795
1278,2018111806,3897,4,19,73.0,4,285,Out of Bounds,21.0,23.0,R,N,11,2018,68,40600,46329,3.140000104904175,2,45000,46233,71.73999786376953,1.5099999904632568,44952,42.060001373291016,1,39012,,62.290000915527344,18.229999542236328,69.05000305175781,-0.05999999865889549
1279,2018111807,644,4,17,77.0,1,1183,Fair Catch,7.0,7.0,C,N,11,2018,87,46242,46179,7.099999904632568,1,43381,,70.9000015258789,22.860000610351562,37251,47.93000030517578,2,39034,41377,81.48999786376953,33.11000061035156,81.80000305175781,30.889999389648438
1280,2018111807,746,4,5,66.0,1,1127,Return,7.0,7.0,C,N,11,2018,82,29141,46671,9.133333206176758,1,43366,,89.23999786376953,18.043333053588867,43381,47.663333892822266,1,40353,,96.29000091552734,26.003334045410156,99.69999694824219,22.643333435058594
1281,2018111807,863,4,2,71.0,1,1027,Return,7.0,7.0,C,N,11,2018,73,46242,46179,8.140000343322754,1,43381,,68.68000030517578,14.109999656677246,37251,47.220001220703125,2,39034,41377,47.88999938964844,42.91999816894531,76.27999877929688,20.3799991607666
1282,2018111807,1158,4,11,64.0,2,779,Return,7.0,14.0,R,N,11,2018,67,46242,46179,5.193333148956299,2,39034,43381,72.0,2.253333330154419,43432,42.03333282470703,1,41377,,69.54000091552734,32.08333206176758,85.26000213623047,9.15333366394043
1283,2018111807,1594,4,30,95.0,2,344,Return,14.0,14.0,R,N,11,2018,81,29141,46671,9.319999694824219,1,43366,,62.380001068115234,10.09000015258789,43381,50.279998779296875,2,40353,46179,57.66999816894531,19.950000762939453,67.73999786376953,12.65999984741211
1284,2018111807,1686,4,5,50.0,2,257,Fair Catch,14.0,14.0,C,A,11,2018,80,46242,46179,4.943333148956299,1,43381,,97.2699966430664,26.393333435058594,43432,41.813331604003906,1,41377,,99.55000305175781,29.31333351135254,98.58000183105469,28.523332595825195
1286,2018111807,1927,4,7,60.0,2,131,Touchback,14.0,14.0,C,N,11,2018,80,46242,46179,6.853333473205566,1,41377,,85.4000015258789,30.113332748413086,43432,42.84333419799805,1,43381,,85.79000091552734,39.503334045410156,109.20999908447266,29.383333206176758
1287,2018111807,2153,4,14,55.0,2,68,Fair Catch,14.0,14.0,L,A,11,2018,75,29141,46671,10.380000114440918,1,43366,,91.5199966430664,35.13999938964844,43381,47.7599983215332,1,40353,,103.0999984741211,46.08000183105469,101.18000030517578,42.880001068115234
1288,2018111807,2577,4,8,63.0,3,1388,Out of Bounds,14.0,17.0,L,N,11,2018,118,29141,46671,6.563333511352539,2,39908,40353,83.52999877929688,42.03333282470703,43381,49.59333419799805,1,44836,,96.16999816894531,56.09333419799805,76.7699966430664,56.95333480834961
1289,2018111807,3083,4,6,71.0,4,821,Return,14.0,20.0,R,N,11,2018,85,29141,46671,9.010000228881836,1,43366,,87.43000030517578,10.600000381469727,43381,48.90999984741211,1,40353,,92.1500015258789,25.6200008392334,99.12000274658203,12.479999542236328
1290,2018111807,3329,4,1,38.0,4,468,Touchback,20.0,14.0,C,A,11,2018,102,46242,46179,5.083333492279053,1,37078,,111.48999786376953,20.453332901000977,37251,45.63333511352539,1,41377,,119.95999908447266,14.073333740234375,109.16999816894531,21.6733341217041
1291,2018111807,3658,4,9,74.0,4,230,Return,20.0,21.0,C,N,11,2018,84,46242,46179,5.833333492279053,1,43381,,80.5999984741211,17.613332748413086,37251,45.813331604003906,2,39034,41377,76.62999725341797,25.053333282470703,87.72000122070312,20.863332748413086
1292,2018111807,3784,4,9,59.0,4,196,Downed,21.0,20.0,R,N,11,2018,80,29141,46671,9.220000267028809,1,43366,,103.62999725341797,11.510000228881836,43381,49.130001068115234,1,44836,,92.06999969482422,23.959999084472656,107.58999633789062,12.609999656677246
1293,2018111807,3870,4,10,98.0,4,170,Return,20.0,21.0,C,N,11,2018,76,46242,46179,5.663333415985107,1,43381,,46.380001068115234,22.683332443237305,37251,46.86333465576172,2,39034,41377,40.88999938964844,44.95333480834961,58.38999938964844,29.543333053588867
1294,2018111807,4034,4,25,59.0,4,120,Touchback,21.0,20.0,C,N,11,2018,78,29141,46671,9.4399995803833,2,39908,43366,83.27999877929688,21.540000915527344,43381,49.79999923706055,1,44836,,102.2300033569336,39.959999084472656,112.44000244140625,29.93000030517578
1295,2018111808,687,4,2,68.0,1,1191,Return,0.0,3.0,L,A,11,2018,75,45986,45267,9.923333168029785,1,46729,,81.5,34.37333297729492,46168,46.26333236694336,1,41060,,86.7300033569336,46.99333190917969,91.48999786376953,48.96333312988281
1297,2018111808,2022,4,8,45.0,2,59,Fair Catch,7.0,13.0,C,A,11,2018,80,45986,45267,9.069999694824219,1,46729,,106.80000305175781,11.850000381469727,46168,44.08000183105469,1,41060,,99.91000366210938,14.819999694824219,101.19000244140625,14.649999618530273
1298,2018111808,2668,4,2,67.0,3,1420,Fair Catch,7.0,19.0,L,A,11,2018,75,45986,45900,7.993333339691162,1,46729,,74.66999816894531,39.19333267211914,46168,43.2933349609375,1,41060,,84.79000091552734,43.61333465576172,86.41000366210938,44.02333450317383
1299,2018111808,3884,4,7,45.0,4,233,Touchback,20.0,22.0,R,A,11,2018,85,45986,46168,10.119999885559082,1,46729,,115.69999694824219,2.809999942779541,43508,43.91999816894531,1,41060,,100.3499984741211,5.960000038146973,110.55000305175781,-2.3499999046325684
1300,2018111808,4107,4,7,48.0,4,118,Fair Catch,22.0,20.0,C,A,11,2018,72,29177,45573,5.163333415985107,1,35888,,95.83999633789062,13.693333625793457,44926,45.46333312988281,1,46168,,91.52999877929688,20.81333351135254,102.30999755859375,15.34333324432373
1301,2018111809,145,4,1,76.0,1,1713,Return,0.0,0.0,C,N,11,2018,64,45603,46652,8.149999618530273,1,45648,,62.290000915527344,21.360000610351562,44979,47.79999923706055,1,38596,,67.37000274658203,47.36000061035156,77.04000091552734,36.86000061035156
1302,2018111809,462,4,4,49.0,1,1393,Fair Catch,0.0,3.0,C,A,11,2018,64,45603,46652,9.6899995803833,1,45648,,93.12999725341797,25.1200008392334,44979,44.52000045776367,1,38596,,98.30999755859375,48.84000015258789,95.7300033569336,27.780000686645508
1303,2018111809,1500,4,10,75.0,2,469,Out of Bounds,17.0,7.0,R,N,11,2018,79,34615,45648,6.820000171661377,2,45605,46652,79.61000061035156,0.8999999761581421,38596,46.349998474121094,1,43701,,74.94999694824219,10.670000076293945,84.87999725341797,-0.8899999856948853
1304,2018111809,1716,4,8,51.0,2,205,Fair Catch,7.0,17.0,C,A,11,2018,75,45603,46652,8.863333702087402,1,45648,,93.47000122070312,30.433332443237305,44979,44.733333587646484,1,38596,,96.12999725341797,37.53333282470703,94.18000030517578,31.893333435058594
1305,2018111809,2961,4,6,59.0,3,1004,Return,7.0,38.0,C,A,11,2018,70,45603,46652,7.03000020980835,2,43350,45648,72.30000305175781,4.170000076293945,44979,47.27000045776367,1,38596,,84.08000183105469,34.900001525878906,97.30000305175781,24.780000686645508
1306,2018111809,3815,4,13,86.0,4,198,Return,48.0,7.0,R,N,11,2018,78,34615,45648,5.78000020980835,2,45605,46652,66.93000030517578,3.5199999809265137,38596,45.47999954223633,2,42992,43701,59.68000030517578,7.349999904632568,73.05999755859375,2.490000009536743
1307,2018111810,176,4,4,46.0,1,1638,Touchback,0.0,0.0,C,A,11,2018,77,46316,46130,11.0,1,35446,,98.66000366210938,34.75,46700,44.56999969482422,2,34458,43314,86.86000061035156,42.720001220703125,113.91000366210938,30.739999771118164
1308,2018111810,289,4,1,71.0,1,1519,Fair Catch,0.0,0.0,R,N,11,2018,84,42333,34458,7.473333358764648,1,46700,,87.2300033569336,11.763333320617676,44906,42.893333435058594,1,42037,,85.2699966430664,19.873332977294922,89.91000366210938,11.693333625793457
