pid,gameId,playId,jerseyRank,isLeft,isRight,nflId,vises,vise1,vise2,optimal_time,alt_time,path_time,fire_time,fireTimeS
3002,2019102701,3110,1,0,1,46223.0,1.0,45021.0,,5.193293475236143,8.021320338497002,,2.828,0.545
3003,2019102701,3396,0,1,0,45021.0,2.0,46190.0,46694.0,5.96367131719231,9.136471324058766,,3.173,0.532
3003,2019102701,3396,1,0,1,46535.0,2.0,42359.0,46223.0,6.196828262442711,9.120871310325855,,2.924,0.472
3004,2019102701,4040,0,1,0,46694.0,1.0,46535.0,,6.081093396235038,9.393093384790946,,3.312,0.545
3004,2019102701,4040,1,0,1,46223.0,1.0,45021.0,,5.396187472862914,9.358293389368583,6.664573648418838,1.268,0.235
3005,2019102702,125,0,0,1,46729.0,1.0,37212.0,,6.703228924645314,9.907228901757131,7.562200763043399,0.859,0.128
3005,2019102702,125,1,1,0,44286.0,1.0,46787.0,,5.241812084565515,10.10402894295586,8.938371752382395,3.697,0.705
3006,2019102702,257,0,0,1,35583.0,1.0,41330.0,,6.218769719713748,9.459969747179567,9.133802166302345,2.915,0.469
3006,2019102702,257,1,1,0,39975.0,1.0,46729.0,,5.566993943551778,9.449169728869022,,3.882,0.697
3007,2019102702,413,0,0,1,46729.0,1.0,37212.0,,5.5884343139960695,8.883634318573705,,3.295,0.59
3007,2019102702,413,1,1,0,44286.0,2.0,35583.0,46787.0,4.970158125375664,8.811634330017798,,3.841,0.773
3008,2019102702,1041,0,0,1,46729.0,2.0,37212.0,43413.0,5.099574915432848,8.249574915432849,,3.15,0.618
3008,2019102702,1041,1,1,0,44286.0,2.0,35583.0,46787.0,4.938145520934052,8.251974913144029,6.183709405629399,1.246,0.252
3009,2019102702,1288,0,0,1,35583.0,1.0,46729.0,,5.692894609326471,9.068494623059381,6.700716277918793,1.008,0.177
3009,2019102702,1288,1,1,0,39975.0,1.0,45571.0,,4.608068496668367,9.02049461161529,5.905119645189023,1.297,0.281
3010,2019102702,1441,0,0,1,46729.0,1.0,37212.0,,5.296434689017775,8.669634647819045,6.526062718485349,1.23,0.232
3010,2019102702,1441,1,1,0,44286.0,2.0,35583.0,46787.0,6.349247552080958,8.606034679862502,,2.257,0.355
3011,2019102702,3848,0,0,1,35583.0,1.0,46729.0,,5.127603472766289,8.42760347276629,5.984093793927416,0.856,0.167
3011,2019102702,3848,1,1,0,39975.0,1.0,45571.0,,3.4527238233600044,8.4132034864992,4.798783058416692,1.346,0.39
3012,2019102702,3998,0,0,1,46729.0,1.0,41240.0,,6.20836295006917,9.50836295006917,7.100921852480463,0.893,0.144
3012,2019102702,3998,1,1,0,44286.0,1.0,37092.0,,5.004737382061373,9.580362995845537,6.245111384021175,1.24,0.248
3013,2019102703,161,0,0,1,43488.0,1.0,46823.0,,4.765982883787707,8.122382858610706,8.4556624028426,3.356,0.704
3013,2019102703,161,1,1,0,43986.0,1.0,45657.0,,6.459669129694012,7.998782890654162,,1.539,0.238
3014,2019102703,586,0,0,1,43488.0,2.0,46823.0,48454.0,5.810184428560873,9.081384456026694,,3.271,0.563
3014,2019102703,586,1,1,0,43986.0,1.0,45657.0,,5.163221562510904,9.10778443084969,,3.945,0.764
3015,2019102703,2914,0,0,1,45657.0,2.0,43986.0,47891.0,6.210930070655662,8.970930070655662,7.144433218724666,0.934,0.15
3015,2019102703,2914,1,1,0,48454.0,1.0,47813.0,,5.662332617086135,9.406530084388573,,3.744,0.661
3016,2019102703,3224,0,0,1,41507.0,1.0,46823.0,,5.811919812548318,9.019519814837135,,3.208,0.552
3016,2019102703,3224,1,1,0,43986.0,1.0,45657.0,,4.179217452983474,8.9679198354365,5.558772565846606,1.38,0.33
3017,2019102703,4068,0,0,1,45657.0,1.0,43986.0,,6.658091745447726,9.875291738581272,,3.217,0.483
3017,2019102703,4068,1,1,0,48454.0,1.0,47813.0,,7.179748581585719,9.895691747736546,,2.716,0.378
3018,2019102704,142,0,1,0,37251.0,2.0,37200.0,46778.0,5.630146876744703,8.68534688132234,,3.055,0.543
3018,2019102704,142,1,0,1,41362.0,1.0,46312.0,,4.334573815058319,9.004546863011793,7.829330300795547,3.495,0.806
3019,2019102704,392,0,1,0,46778.0,1.0,41362.0,,5.944042073590476,9.274042073590476,6.895638311434526,0.952,0.16
3019,2019102704,392,1,0,1,37200.0,1.0,48241.0,,4.4820658054798175,9.265642052991112,5.819516974023315,1.337,0.298
3020,2019102704,478,0,1,0,37251.0,1.0,37200.0,,5.43175653687954,8.722156546034814,8.7265126869167,3.29,0.606
3020,2019102704,478,1,0,1,41362.0,1.0,46312.0,,5.966321269325503,8.424556543745995,7.088277487297595,1.122,0.188
3021,2019102704,589,0,1,0,46778.0,1.0,41362.0,,5.563835347531106,8.85303532922056,,3.289,0.591
3021,2019102704,589,1,0,1,37200.0,1.0,48241.0,,4.8577240761786715,8.694635365841652,6.080496317642755,1.223,0.252
3022,2019102704,1142,0,1,0,48241.0,1.0,37200.0,,5.881978698624741,9.235978675736558,7.082701475275747,1.201,0.204
3022,2019102704,1142,1,0,1,41362.0,1.0,46312.0,,5.14976782731891,9.268378730668198,6.3767824955024945,1.227,0.238
3023,2019102704,1286,0,1,0,46778.0,1.0,41362.0,,5.703213442517402,8.928813456250312,,3.226,0.566
3023,2019102704,1286,1,0,1,37200.0,1.0,48241.0,,5.212473725382688,9.01641345853913,,3.804,0.73
3024,2019102704,1674,0,1,0,46778.0,1.0,47823.0,,5.057245053948957,8.43524500817259,6.339761963393348,1.283,0.254
3024,2019102704,1674,1,0,1,37200.0,1.0,48241.0,,6.222647158564125,8.22644503563841,7.186954500172487,0.964,0.155
3025,2019102704,1853,0,1,0,48241.0,1.0,37200.0,,4.679624417588675,8.020424435899223,5.99906536070677,1.319,0.282
3025,2019102704,1853,1,0,1,41362.0,2.0,46278.0,46312.0,6.389518440262577,7.994024403855764,7.332233909548096,0.943,0.148
3026,2019102704,2314,0,1,0,48241.0,1.0,37200.0,,5.668409946592979,8.794409969481162,6.905975305558818,1.238,0.218
3026,2019102704,2314,1,0,1,41362.0,1.0,46312.0,,5.5201735589318615,8.934809921415976,,3.415,0.619
3027,2019102704,4045,0,1,0,37251.0,2.0,37200.0,46778.0,4.452254106981877,7.21705410240424,,2.765,0.621
3027,2019102704,4045,1,0,1,41362.0,1.0,46312.0,,5.376328716321179,7.713854086382511,6.333056728288389,0.957,0.178
3028,2019102705,735,0,0,1,38596.0,1.0,44971.0,,6.1326769983358265,9.4830770074911,7.229717556086219,1.097,0.179
3028,2019102705,735,1,1,0,45335.0,1.0,43485.0,,4.976198145036285,9.48547700520228,8.744119269166951,3.768,0.757
3029,2019102705,999,0,1,0,39222.0,2.0,40217.0,45555.0,6.075921719016724,9.14552170986145,,3.07,0.505
3029,2019102705,999,1,0,1,43616.0,2.0,38596.0,48508.0,6.809430631200688,9.38672173732727,,2.577,0.378
3030,2019102705,1166,0,1,0,39222.0,1.0,45555.0,,5.407539983741997,8.739939981453178,8.683382871044145,3.276,0.606
3030,2019102705,1166,1,0,1,43616.0,1.0,38596.0,,4.311586137086505,8.682339979164361,5.595144583272978,1.284,0.298
3032,2019102705,2501,0,0,1,38596.0,1.0,44971.0,,6.490819512302234,9.811219521457506,7.275922351132776,0.785,0.121
3032,2019102705,2501,1,1,0,45335.0,1.0,43485.0,,4.5328761340104045,9.805219498569324,5.789689173105806,1.257,0.277
3033,2019102705,2582,0,1,0,39222.0,1.0,45555.0,,5.881519335903968,9.03631933132633,,3.155,0.536
3033,2019102705,2582,1,0,1,43616.0,2.0,38596.0,48508.0,6.1043618330240905,8.951119326748694,,2.847,0.466
3034,2019102705,3287,0,0,1,38596.0,1.0,44971.0,,5.296548433323704,8.592948408146702,8.03882332864608,2.742,0.518
3034,2019102705,3287,1,1,0,45335.0,1.0,42590.0,,3.3211642951754494,8.660148401280246,4.615365119802659,1.294,0.39
3035,2019102705,3957,0,0,1,38596.0,1.0,43485.0,,4.162838505492415,7.473638523802961,5.501705105438564,1.339,0.322
3036,2019102706,2149,0,1,0,46456.0,1.0,43987.0,,1.917035025752275,5.007035025752275,2.6405202928203186,0.723,0.377
3036,2019102706,2149,1,0,1,43495.0,1.0,45302.0,,3.4889134157806243,5.057435034907549,,1.569,0.45
3037,2019102706,3209,0,1,0,46456.0,1.0,45302.0,,4.0760512175062305,7.151651231239141,5.444261951543677,1.368,0.336
3037,2019102706,3209,1,0,1,43495.0,1.0,43987.0,,5.016249418801852,7.389251233527959,6.041709915439631,1.025,0.204
3038,2019102706,3386,0,0,1,47862.0,1.0,43987.0,,4.832158197711182,8.126158174822999,6.125024631599416,1.293,0.268
3038,2019102706,3386,1,1,0,46456.0,2.0,45020.0,45302.0,6.860592756148791,7.90415818626709,,1.044,0.152
3039,2019102706,3996,0,0,1,47862.0,2.0,45302.0,48530.0,6.810817519611721,10.011217528766995,,3.2,0.47
3039,2019102706,3996,1,1,0,43495.0,2.0,43987.0,45020.0,5.457075240791289,10.083217517322902,,4.626,0.848
3040,2019102707,1063,0,0,1,46671.0,1.0,39012.0,,4.880618516365725,8.12781850949927,,3.247,0.665
3040,2019102707,1063,1,1,0,47845.0,1.0,43942.0,,5.19625962171464,8.205818520943362,6.3424414769081086,1.146,0.221
3041,2019102707,1781,0,1,0,45648.0,1.0,37078.0,,4.449662819794249,7.620062828949523,7.430728871270367,2.981,0.67
3041,2019102707,1781,1,0,1,46378.0,1.0,47816.0,,4.565011529866421,7.772462826660704,,3.207,0.703
3042,2019102707,1894,0,0,1,46671.0,2.0,39012.0,46378.0,5.189481993791241,8.223082018968242,,3.034,0.585
3042,2019102707,1894,1,1,0,47845.0,2.0,43942.0,45648.0,6.095333374360665,8.556682044145244,,2.461,0.404
3043,2019102707,2334,0,0,1,46671.0,2.0,39012.0,45648.0,5.575716048421667,8.684916030111118,,3.109,0.558
3043,2019102707,2334,1,1,0,47845.0,2.0,43942.0,46378.0,4.995189176594106,8.719716025533483,,3.725,0.746
3044,2019102707,3403,0,0,1,46671.0,2.0,39012.0,46378.0,7.060736151082585,10.149536123616764,,3.089,0.437
3044,2019102707,3403,1,1,0,47845.0,1.0,43942.0,,4.965018948962715,10.077536135060857,,5.113,1.03
3045,2019102707,3495,0,1,0,45648.0,2.0,43680.0,43915.0,6.3110750661073824,9.647075088995566,,3.336,0.529
3045,2019102707,3495,1,0,1,46378.0,1.0,35888.0,,4.458981447357254,9.525875061529746,5.784511650635649,1.326,0.297
3046,2019102707,3924,0,0,1,43680.0,2.0,39012.0,45648.0,6.289133907667272,9.49553388249027,,3.206,0.51
3046,2019102707,3924,1,1,0,47845.0,2.0,43942.0,46378.0,6.217597200887409,9.657533871046178,,3.44,0.553
3047,2019102708,380,0,1,0,42513.0,2.0,43397.0,43757.0,7.288990117062893,10.38979013537344,,3.101,0.425
3047,2019102708,380,1,0,1,46221.0,1.0,47877.0,,5.572873184075827,10.507390137662258,,4.935,0.885
3048,2019102708,774,0,1,0,44992.0,1.0,42006.0,,3.3388294133773515,6.538029395066804,4.871892139950913,1.533,0.459
3048,2019102708,774,1,0,1,43397.0,1.0,40031.0,,4.9230450289355785,6.571629420243807,5.762105816050511,0.839,0.17
3049,2019102708,962,0,0,1,46221.0,1.0,47877.0,,5.31005591649908,8.658055927943172,6.286272853471381,0.976,0.184
3049,2019102708,962,1,1,0,43446.0,1.0,43397.0,,4.276318719392827,8.605255921076717,5.6259305300499065,1.35,0.316
3050,2019102708,1717,0,1,0,42513.0,1.0,43397.0,,6.861232608025743,10.12883261031456,,3.268,0.476
3050,2019102708,1717,1,0,1,46221.0,2.0,47822.0,47877.0,5.7787791487415365,10.053232596581651,,4.274,0.74
3051,2019102708,2701,0,1,0,42513.0,1.0,43397.0,,5.623387238386705,8.871787258986071,,3.248,0.578
3051,2019102708,2701,1,0,1,46221.0,2.0,47822.0,47877.0,6.116499959031661,8.588587242964342,7.285300642635923,1.169,0.191
3052,2019102708,2907,0,1,0,44992.0,1.0,42513.0,,3.098040043928771,6.317640034773497,4.2958067850999875,1.198,0.387
3052,2019102708,2907,1,0,1,43397.0,1.0,40031.0,,3.888855465783984,6.250440041639953,6.273521265036523,2.362,0.607
3053,2019102708,3405,0,1,0,44992.0,1.0,42006.0,,6.100310191279297,9.297110175257568,,3.197,0.524
3053,2019102708,3405,1,0,1,43397.0,1.0,42513.0,,4.868480869118049,9.411110209589843,6.108167078284378,1.24,0.255
3054,2019102708,4361,0,1,0,42513.0,1.0,43397.0,,6.461455373734109,9.783055353134744,7.313724729988767,0.852,0.132
3054,2019102708,4361,1,0,1,46221.0,1.0,47877.0,,4.7720713302460585,9.743455362290018,6.150063627025553,1.378,0.289
3055,2019102709,1283,0,0,1,42607.0,1.0,46164.0,,4.97981275657018,8.289412747414906,,3.31,0.665
3055,2019102709,1283,1,1,0,46762.0,1.0,41358.0,,4.9925683620750405,8.271412735970815,,3.279,0.657
3057,2019102709,1707,0,0,1,42607.0,1.0,46164.0,,5.90874162706547,9.227941608754923,,3.319,0.562
3057,2019102709,1707,1,1,0,46762.0,1.0,41358.0,,5.847886137899097,9.230341606466105,,3.382,0.578
3058,2019102709,2100,0,0,1,42607.0,1.0,46164.0,,5.2907076753624,8.600307666207126,8.301936621349665,3.011,0.569
3058,2019102709,2100,1,1,0,46762.0,2.0,41358.0,46211.0,5.13685310471064,8.372307654763034,,3.235,0.63
3059,2019102709,2911,0,0,1,42607.0,1.0,46164.0,,6.307907087533216,9.483107092110853,,3.175,0.503
3059,2019102709,2911,1,1,0,46762.0,1.0,41358.0,,5.437682921794691,9.653507101266126,,4.216,0.775
3060,2019102709,3012,0,0,1,46211.0,1.0,44065.0,,5.052066233398641,8.326866228821004,8.057755180834631,3.006,0.595
3060,2019102709,3012,1,1,0,46164.0,1.0,41338.0,,2.8459191102419608,8.349666235687458,4.174813325976994,1.329,0.467
3061,2019102709,3624,0,1,0,42607.0,1.0,46354.0,,6.572859769339701,9.744459748740336,7.662818237537374,1.09,0.166
3061,2019102709,3624,1,0,1,46762.0,1.0,46164.0,,5.8979967143775,9.884859757895608,,3.987,0.676
3062,2019102709,3712,0,1,0,46211.0,1.0,41338.0,,3.5762008552357623,6.867800834636396,4.9719304267245565,1.396,0.39
3062,2019102709,3712,1,0,1,46164.0,1.0,44065.0,,4.694916722764873,6.785000827769942,5.715903697033919,1.021,0.217
3063,2019102710,326,0,1,0,47970.0,1.0,47927.0,,6.28446978434423,9.428469761456046,8.865641150542038,2.581,0.411
3063,2019102710,326,1,0,1,46168.0,1.0,47817.0,,4.523999235328965,9.534069775188957,5.853429836519755,1.329,0.294
3064,2019102710,465,0,1,0,48118.0,1.0,46220.0,,4.543082824503264,7.859882808481535,8.094104515346206,3.317,0.73
3064,2019102710,465,1,0,1,46349.0,1.0,46168.0,,6.078103278878352,7.913882842813811,,1.836,0.302
3065,2019102710,1037,0,0,1,48118.0,1.0,46168.0,,4.748781267707207,8.118381258551933,8.5748430580075,3.37,0.71
3065,2019102710,1037,1,1,0,46349.0,2.0,38645.0,46125.0,6.176160603084631,8.03798124939666,,1.862,0.301
3066,2019102710,1584,0,1,0,48118.0,1.0,38645.0,,3.2426928923155636,6.505492899182018,4.582787165897333,1.34,0.413
3066,2019102710,1584,1,0,1,46349.0,1.0,46168.0,,4.914042907767371,6.459892885449108,7.176525743051609,1.546,0.315
3067,2019102710,1773,0,0,1,47970.0,1.0,47817.0,,4.6537421265998695,8.037742103711686,5.9413010999361475,1.288,0.277
3067,2019102710,1773,1,1,0,46168.0,1.0,47927.0,,6.647812986447045,8.011342128888687,7.464011211505465,0.816,0.123
3068,2019102710,3219,0,0,1,47970.0,2.0,46349.0,47817.0,5.426510142582528,8.36891014029371,,2.942,0.542
3068,2019102710,3219,1,1,0,46168.0,1.0,47927.0,,3.4654083957319184,8.187710141438119,4.703820512040988,1.238,0.357
3069,2019102710,3324,0,1,0,48118.0,1.0,38645.0,,6.274850091469455,9.31325011206882,,3.038,0.484
3069,2019102710,3324,1,0,1,46349.0,1.0,46168.0,,6.310778590461945,9.400850114357638,,3.09,0.49
3070,2019102710,3459,0,1,0,47970.0,1.0,47927.0,,4.332818470519257,7.65201845220871,5.675895204336059,1.343,0.31
3070,2019102710,3459,1,0,1,46168.0,1.0,47817.0,,6.3111836725897295,7.661618443053436,7.136010488027795,0.825,0.131
3071,2019102710,3725,0,0,1,47970.0,1.0,47817.0,,5.548990636567873,8.928190618257325,8.908864386264408,3.36,0.605
3071,2019102710,3725,1,1,0,46168.0,2.0,46349.0,47927.0,3.789000248550738,8.516590638856691,5.139934006457491,1.351,0.357
3072,2019102710,3923,0,1,0,48118.0,1.0,38645.0,,4.812084056758743,8.15408404531465,6.105942990050664,1.294,0.269
3072,2019102710,3923,1,0,1,46349.0,1.0,46168.0,,6.267524709448109,8.103684036159377,9.332412117886477,1.836,0.293
3073,2019102710,4129,0,1,0,47970.0,2.0,46349.0,47927.0,3.1395724328309806,6.4191724236757075,4.5663165516036965,1.427,0.454
3073,2019102710,4129,1,0,1,46168.0,1.0,47817.0,,5.736347719843333,6.327972453430346,,0.592,0.103
3074,2019102711,155,0,1,0,33234.0,1.0,41448.0,,4.354682595078961,7.685882622544781,5.624124652319371,1.269,0.292
3074,2019102711,155,1,0,1,38707.0,1.0,46672.0,,5.333926264055069,7.693082615678326,6.392098394231514,1.058,0.198
3075,2019102711,252,0,0,1,46992.0,1.0,46775.0,,4.740555390549122,8.087355374527393,7.996152185250028,3.256,0.687
3075,2019102711,252,1,1,0,46672.0,1.0,38707.0,,5.070949249310615,8.077755383682666,6.189095939175429,1.118,0.221
3076,2019102711,888,0,1,0,33234.0,2.0,41448.0,46346.0,5.673102756016225,8.736702781193227,,3.064,0.54
3076,2019102711,888,1,0,1,38707.0,2.0,43407.0,46672.0,6.632790049473141,9.013902774326771,,2.381,0.359
3077,2019102711,1302,0,0,1,46992.0,1.0,46775.0,,5.298114866065307,8.294514840888304,,2.996,0.566
3077,2019102711,1302,1,1,0,46672.0,1.0,38707.0,,3.3630257372806964,8.554914850043577,4.692124032295666,1.329,0.395
3079,2019102711,2844,0,0,1,46992.0,2.0,43700.0,46775.0,5.977659085220902,8.969259064621538,,2.992,0.5
3079,2019102711,2844,1,1,0,46672.0,2.0,34654.0,38707.0,5.636462240113182,9.204459069199174,,3.568,0.633
3080,2019102711,2976,0,1,0,33234.0,1.0,41448.0,,4.172897997692454,7.552097979381907,5.462804318118234,1.29,0.309
3080,2019102711,2976,1,0,1,38707.0,1.0,46672.0,,6.368803934446636,7.500497999981272,7.146075248337359,0.777,0.122
3081,2019102711,3248,0,0,1,46992.0,1.0,38707.0,,5.2974512444023425,8.62385121922534,6.473206219494039,1.176,0.222
3081,2019102711,3248,1,1,0,46672.0,1.0,46775.0,,5.529652412114945,8.657451244402342,,3.128,0.566
3082,2019102711,4119,0,1,0,33234.0,1.0,41448.0,,3.5042108094598894,6.314610818615163,4.756781060808176,1.253,0.357
3082,2019102711,4119,1,0,1,43700.0,1.0,46672.0,,4.026911977709103,6.607410825481617,,2.58,0.641
3083,2019102712,504,0,0,1,46522.0,1.0,46087.0,,5.120689312372466,8.51548930779483,7.444386143497883,2.324,0.454
3083,2019102712,504,1,1,0,47984.0,1.0,44845.0,,3.7022070848571738,8.574289280329008,4.942699005140883,1.24,0.335
3084,2019102712,626,0,1,0,43357.0,2.0,43493.0,46193.0,6.560830239514927,9.96883019373856,,3.408,0.519
3084,2019102712,626,1,0,1,46724.0,1.0,46757.0,,6.187356618899897,9.97243027613602,,3.785,0.612
3085,2019102712,1402,0,1,0,43357.0,2.0,43493.0,46193.0,4.196915197701456,7.492115202279092,5.49673568635279,1.3,0.31
3085,2019102712,1402,1,0,1,46724.0,2.0,43415.0,47984.0,6.341633253633259,7.560515165657998,7.088670403822984,0.747,0.118
3086,2019102712,1765,0,1,0,43357.0,1.0,43493.0,,3.59213579202122,6.932935810331767,6.992660585608902,3.341,0.93
3086,2019102712,1765,1,0,1,46724.0,1.0,46757.0,,7.119507575961667,6.665335808042949,,-0.454,-0.064
3087,2019102712,3663,0,0,1,46522.0,1.0,46087.0,,5.500261330701075,8.764261307812891,8.111485020377325,2.611,0.475
3087,2019102712,3663,1,1,0,47984.0,1.0,44845.0,,4.183685871605326,8.895061326123438,5.45305251524227,1.269,0.303
3088,2019102800,138,0,1,0,46407.0,1.0,43988.0,,4.92735565967702,8.142155655099383,,3.215,0.652
3088,2019102800,138,1,0,1,41354.0,1.0,43314.0,,6.4776126528127005,8.112155655099382,,1.635,0.252
3089,2019102800,1227,0,1,0,43314.0,1.0,45608.0,,5.50643141108597,8.828031390486604,,3.322,0.603
3089,2019102800,1227,1,0,1,43988.0,2.0,41354.0,46407.0,4.96764418945304,8.705631392775423,,3.738,0.752
3090,2019102800,1387,0,1,0,46407.0,1.0,43988.0,,4.427527426747869,7.476727408437322,6.792864230888953,2.365,0.534
3090,2019102800,1387,1,0,1,41354.0,2.0,43314.0,44906.0,3.8596611979136206,7.237927435903142,5.187466516573878,1.328,0.344
3091,2019102800,3604,0,1,0,43314.0,1.0,45608.0,,6.0539033450825475,9.263903345082547,8.90276585749476,2.849,0.471
3091,2019102800,3604,1,0,1,43988.0,2.0,46407.0,48476.0,5.0429790627224085,9.229103349660184,,4.186,0.83
3092,2019102800,4109,0,1,0,43314.0,1.0,45608.0,,5.232494576519451,8.190494587963542,,2.958,0.565
3092,2019102800,4109,1,0,1,43988.0,1.0,46407.0,,5.158704852162563,7.711694579666576,6.265526229964665,1.107,0.215
3093,2019103100,386,0,1,0,42718.0,2.0,43915.0,47922.0,5.0722695176088894,8.44666950387598,,3.374,0.665
3093,2019103100,386,1,0,1,46164.0,1.0,35888.0,,4.791181372901577,8.32906950158716,,3.538,0.738
3094,2019103100,558,0,0,1,46671.0,1.0,41358.0,,5.690743687283942,8.893543694150397,8.448907269676084,2.758,0.485
3094,2019103100,558,1,1,0,47845.0,1.0,46164.0,,4.0380459050551964,8.994343712460944,5.369585030178255,1.332,0.33
3095,2019103100,643,0,1,0,42718.0,1.0,43915.0,,4.382258851058875,7.575458867080604,5.538938384857845,1.157,0.264
3095,2019103100,643,1,0,1,46164.0,1.0,35888.0,,5.169894557239429,7.604258839614783,,2.434,0.471
3096,2019103100,750,0,0,1,46671.0,2.0,41358.0,46211.0,5.935636358510703,9.118036356221884,,3.182,0.536
3096,2019103100,750,1,1,0,47845.0,1.0,46164.0,,6.403427792588005,9.290836363088339,7.467929920904194,1.065,0.166
3097,2019103100,1178,0,0,1,46671.0,2.0,41358.0,46211.0,5.661695731040808,8.818895724174354,,3.157,0.558
3097,2019103100,1178,1,1,0,47845.0,2.0,45185.0,46164.0,7.475182930003491,8.890895712730261,,1.416,0.189
3098,2019103100,1670,0,0,1,46671.0,1.0,41358.0,,5.215228054035849,8.522428047169395,8.316027602576979,3.101,0.595
3098,2019103100,1670,1,1,0,47845.0,2.0,46164.0,46211.0,5.190328138084462,8.325628063191122,,3.135,0.604
3099,2019103100,2355,0,0,1,42718.0,2.0,35888.0,39941.0,6.012121763131237,9.368521737954236,,3.356,0.558
3099,2019103100,2355,1,1,0,46164.0,2.0,43915.0,47922.0,5.149171273419901,9.231721753975965,,4.083,0.793
3100,2019103100,3090,0,0,1,46671.0,1.0,41358.0,,5.71300331496665,8.98180328750083,6.844274586820681,1.131,0.198
3100,2019103100,3090,1,1,0,47845.0,1.0,46164.0,,5.492345943043852,8.80420334243247,,3.312,0.603
3101,2019103100,3252,0,0,1,42718.0,1.0,47816.0,,4.164429765408851,7.495629792874672,,3.331,0.8
3101,2019103100,3252,1,1,0,46164.0,1.0,43915.0,,3.2722460659930865,7.427229772275306,4.521874014685135,1.25,0.382
3102,2019103100,3823,0,0,1,42718.0,2.0,47816.0,47922.0,4.9891641040132,8.358764094857927,6.141146599011682,1.152,0.231
3102,2019103100,3823,1,1,0,46164.0,1.0,43915.0,,3.783334038454037,8.347964076547381,6.821477615854507,3.038,0.803
3103,2019110300,596,0,1,0,48504.0,2.0,37200.0,46278.0,5.183881478084898,8.575081505550719,6.245779588850288,1.062,0.205
3103,2019110300,596,1,0,1,48505.0,1.0,46312.0,,3.7799204670357844,8.597881455196715,5.044990516584638,1.265,0.335
3104,2019110300,770,0,1,0,46778.0,2.0,48505.0,48508.0,5.962793248445009,9.299993241578553,,3.337,0.56
3104,2019110300,770,1,0,1,37200.0,1.0,48495.0,,5.363756949904282,9.303593266755556,6.637979645544512,1.274,0.238
3105,2019110300,958,0,1,0,48505.0,1.0,37200.0,,4.8163903047636145,8.148790302474795,5.859682941844782,1.043,0.217
3105,2019110300,958,1,0,1,40253.0,2.0,46278.0,46312.0,4.014023914882272,7.8319903184965245,,3.818,0.951
3106,2019110300,2728,0,0,1,48505.0,2.0,46278.0,46312.0,6.54931176829325,9.768911759137977,7.371474623347416,0.822,0.126
3106,2019110300,2728,1,1,0,40253.0,1.0,37200.0,,4.549491613074791,9.569711777448523,5.9539554028933335,1.404,0.309
3107,2019110300,3384,0,1,0,46778.0,1.0,48505.0,,5.391123707403599,8.73912371884769,,3.348,0.621
3107,2019110300,3384,1,0,1,37200.0,1.0,45555.0,,4.948279719696027,8.637123730291783,7.541335230544183,2.593,0.524
3108,2019110300,3934,0,1,0,37200.0,1.0,48505.0,,3.248172193916056,6.216972166450235,5.639478832137494,2.391,0.736
3108,2019110300,3934,1,0,1,46778.0,0.0,,,3.510096332228918,6.522972189338419,,3.013,0.858
3109,2019110301,157,0,1,0,48010.0,1.0,46190.0,,4.956818169231964,8.23641816007669,,3.28,0.662
3109,2019110301,157,1,0,1,46257.0,1.0,42359.0,,5.28946258631457,8.181218155499053,6.377670070040391,1.088,0.206
3110,2019110301,549,0,1,0,48010.0,1.0,46190.0,,3.9609267821714065,7.269326802770772,5.201458482508031,1.241,0.313
3110,2019110301,549,1,0,1,46257.0,1.0,42359.0,,4.212645482657255,7.288526784460225,5.292797930064127,1.08,0.256
3111,2019110301,2188,0,1,0,48010.0,1.0,46698.0,,5.15578286965628,8.401782892544464,,3.246,0.63
3111,2019110301,2188,1,0,1,46257.0,1.0,44839.0,,4.609454109504747,8.29138288338919,5.928945245778815,1.319,0.286
3112,2019110301,2363,0,1,0,42359.0,1.0,48010.0,,5.084829160018533,8.273229180617898,6.452287137402056,1.367,0.269
3112,2019110301,2363,1,0,1,46223.0,2.0,46178.0,46257.0,6.15573260643711,8.338029176040262,,2.182,0.355
3113,2019110301,2638,0,1,0,42359.0,1.0,48010.0,,5.304007180192839,8.488807175615202,,3.185,0.6
3113,2019110301,2638,1,0,1,46223.0,2.0,46178.0,46257.0,5.616407645448025,8.512807152727017,,2.896,0.516
3114,2019110301,2933,0,1,0,48010.0,1.0,46190.0,,5.075845002578035,8.319445027755037,8.043867462445661,2.968,0.585
3114,2019110301,2933,1,0,1,46257.0,1.0,42359.0,,3.636958625701491,8.269045018599764,5.039342676334714,1.402,0.386
3115,2019110301,3124,0,1,0,48010.0,1.0,46190.0,,5.91347950098186,9.29027954218059,,3.377,0.571
3115,2019110301,3124,1,0,1,46257.0,1.0,42359.0,,5.922754846788304,9.247079526158862,7.083376091260746,1.161,0.196
3116,2019110302,194,0,1,0,42607.0,1.0,40031.0,,4.930135729540503,8.126935713518774,,3.197,0.648
3116,2019110302,194,1,0,1,46762.0,1.0,42006.0,,5.074496701482708,8.04773573182932,7.067734198568957,1.993,0.393
3117,2019110302,651,0,0,1,46221.0,1.0,44065.0,,4.746770140237699,8.10797016770352,6.098003509247089,1.351,0.285
3117,2019110302,651,1,1,0,46846.0,1.0,41338.0,,6.304824951867184,7.8727701631258835,,1.568,0.249
3118,2019110302,1302,0,1,0,42607.0,1.0,43446.0,,4.046428142149196,7.446028132993923,6.098415734301854,2.052,0.507
